"tabName","tabSchema","type","remarks","colCount","qualifiedName"
"KUNDER_VISMA","DBM","T",,"2","DBM.KUNDER_VISMA"
"KUNDER_VISMA_KRED","DBM","T",,"2","DBM.KUNDER_VISMA_KRED"
"KUNDER_WEB_ENDR","DBM","T",,"6","DBM.KUNDER_WEB_ENDR"
"KUNDESPES_VARER","DBM","T","VARER SOM KAN BESTILLE BARE AV SPESIELLE KUNDER","4","DBM.KUNDESPES_VARER"
"KUNDEVASK","DBM","T",,"83","DBM.KUNDEVASK"
"KVANTUMSRABATT","DBM","T","KVANTUMSRABATTER","10","DBM.KVANTUMSRABATT"
"KVANTUMSRABATTER","DBM","T","KVANTUMSRABATTER - NY TABELL 2006","12","DBM.KVANTUMSRABATTER"
"L_LEV_FAKT_LINJER","DBM","T",,"23","DBM.L_LEV_FAKT_LINJER"
"L_LEV_FAKT_OK","DBM","T",,"6","DBM.L_LEV_FAKT_OK"
"L_LEV_FAKT_OMKOST","DBM","T",,"6","DBM.L_LEV_FAKT_OMKOST"
"L_LEV_FAKTURA","DBM","T",,"50","DBM.L_LEV_FAKTURA"
"LAGERFORES_8025","DBM","T",,"3","DBM.LAGERFORES_8025"
"LAGERFORT_VARE","DBM","T",,"11","DBM.LAGERFORT_VARE"
"LAGERLOKASJON","DBM","T","","17","DBM.LAGERLOKASJON"
"LAGERSTED","DBM","T","GYLDIGE LAGERSTED","5","DBM.LAGERSTED"
"LAGRE_TIDSPUNKT","DBM","T",,"3","DBM.LAGRE_TIDSPUNKT"
"LAGRINGSEGENSKAPER","DBM","T",,"2","DBM.LAGRINGSEGENSKAPER"
"LAND_DISTRIKT","DBM","T",,"4","DBM.LAND_DISTRIKT"
"LASS","DBM","T","LASS-TABELL","42","DBM.LASS"
"LASS_KOLLI","DBM","T",,"4","DBM.LASS_KOLLI"
"LASS_TIL_FRAVR","DBM","T",,"3","DBM.LASS_TIL_FRAVR"
"LASTEKAP","DBM","T","LASTEKAPASITET På ANLEGG","8","DBM.LASTEKAP"
"LD_KONTERING","DBM","T",,"7","DBM.LD_KONTERING"
"LDF_ORGNR_AVREGNING","DBM","T",,"3","DBM.LDF_ORGNR_AVREGNING"
"LDF_ORGNR_FAKTURA","DBM","T",,"3","DBM.LDF_ORGNR_FAKTURA"
"LEDETID","DBM","T",,"5","DBM.LEDETID"
"LEDIG_NUMMER","DBM","T",,"6","DBM.LEDIG_NUMMER"
"LENAFIX","DBM","T",,"3","DBM.LENAFIX"
"LEV_FAKT_AVST","DBM","T",,"4","DBM.LEV_FAKT_AVST"
"LEV_FAKT_AVST2","DBM","T",,"4","DBM.LEV_FAKT_AVST2"
"LEV_FAKT_AVVIK","DBM","T",,"21","DBM.LEV_FAKT_AVVIK"
"LEV_FAKT_KODER","DBM","T",,"9","DBM.LEV_FAKT_KODER"
"LEV_FAKT_LINJER","DBM","T",,"23","DBM.LEV_FAKT_LINJER"
"LEV_FAKT_OMKOST","DBM","T",,"5","DBM.LEV_FAKT_OMKOST"
"LEV_FAKT_SCANNET","DBM","T",,"22","DBM.LEV_FAKT_SCANNET"
"LEV_FAKT_SLETTET","DBM","T",,"19","DBM.LEV_FAKT_SLETTET"
"LEV_FAKT_TTKODER","DBM","T",,"3","DBM.LEV_FAKT_TTKODER"
"LEV_FAKT_TTVARER","DBM","T",,"4","DBM.LEV_FAKT_TTVARER"
"LEV_FAKTURA","DBM","T",,"45","DBM.LEV_FAKTURA"
"LEV_INFO","DBM","T",,"3","DBM.LEV_INFO"
"LEV_KOPI_BETBET","DBM","T",,"2","DBM.LEV_KOPI_BETBET"
"LEV_KRED_LINJER","DBM","T",,"13","DBM.LEV_KRED_LINJER"
"LEV_KREDITNOTA","DBM","T",,"11","DBM.LEV_KREDITNOTA"
"LEV_MAIL_ADR","DBM","T",,"7","DBM.LEV_MAIL_ADR"
"LEV_REKL_AVVIK","DBM","T","REKLAMASJONER - AVVIK","7","DBM.LEV_REKL_AVVIK"
"LEV_REKL_HODE","DBM","T",,"21","DBM.LEV_REKL_HODE"
"LEV_REKL_JD","DBM","T","REKLAMASJONER TIL JOHN DEERE","44","DBM.LEV_REKL_JD"
"LEV_REKL_LINJE","DBM","T","REKLAMASJONER TIL LEVERANDØR - LINJER","14","DBM.LEV_REKL_LINJE"
"LEV_REKL_PURRING","DBM","T","REKLAMASJONER - LOGG FOR PURRINGER","6","DBM.LEV_REKL_PURRING"
"LEV_REKL_SVAR","DBM","T","REKLAMASJONER - SVAR FRA LEVERANDØR","13","DBM.LEV_REKL_SVAR"
"LEV_REKL_TEKST","DBM","T","REKLAMASJONER TIL LEVERANDØR - LINJER","10","DBM.LEV_REKL_TEKST"
"LEV_SAML_REF","DBM","T",,"10","DBM.LEV_SAML_REF"
"LEV_SEV","DBM","T",,"2","DBM.LEV_SEV"
"LEVDATO_LOG","DBM","T",,"9","DBM.LEVDATO_LOG"
"LEVERANDOR_BACKUP","DBM","T",,"55","DBM.LEVERANDOR_BACKUP"
"LEVERANDOR_M3_BACKUP","DBM","T",,"26","DBM.LEVERANDOR_M3_BACKUP"
"LEVERANDØR","DBM","T",,"56","DBM.LEVERANDØR"
"LEVERANDØR_ADR","DBM","T",,"15","DBM.LEVERANDØR_ADR"
"LEVERANDØR_BACKUP_20200403","DBM","T",,"55","DBM.LEVERANDØR_BACKUP_20200403"
"LEVERANDØR_BACKUP_20200406","DBM","T",,"55","DBM.LEVERANDØR_BACKUP_20200406"
"LEVERANDØR_BACKUP_20200520","DBM","T",,"55","DBM.LEVERANDØR_BACKUP_20200520"
"LEVERANDØR_M3","DBM","T",,"44","DBM.LEVERANDØR_M3"
"LEVERANDØR_UTGATT","DBM","T",,"55","DBM.LEVERANDØR_UTGATT"
"LEVERES_FRA_UTSATT","DBM","T",,"6","DBM.LEVERES_FRA_UTSATT"
"LEVERINGSDATO","DBM","T",,"1","DBM.LEVERINGSDATO"
"LEVERINGSRABATT","DBM","T","LEVERINGSRABATT","11","DBM.LEVERINGSRABATT"
"LEVIFAK","DBM","T",,"7","DBM.LEVIFAK"
"LEVNR_SPEDNR","DBM","T",,"4","DBM.LEVNR_SPEDNR"
"LEVNR_STENGING","DBM","T",,"5","DBM.LEVNR_STENGING"
"LEVVARENR_EKST","DBM","T",,"5","DBM.LEVVARENR_EKST"
"LIF_FIL","DBM","T",,"9","DBM.LIF_FIL"
"LIF_FIL_NY","DBM","T",,"9","DBM.LIF_FIL_NY"
"LOG_MT014","DBM","T",,"7","DBM.LOG_MT014"
"LOG_MT014A","DBM","T",,"7","DBM.LOG_MT014A"
"LOG_MT060","DBM","T",,"10","DBM.LOG_MT060"
"LOG_TCAAVREGNING","DBM","T",,"34","DBM.LOG_TCAAVREGNING"
"LOG_VAREAVD","DBM","T",,"4","DBM.LOG_VAREAVD"
"LOGG_TUR_SMS","DBM","T",,"6","DBM.LOGG_TUR_SMS"
"LOGG_Y12","DBM","T",,"4","DBM.LOGG_Y12"
"LOGG_Y14","DBM","T",,"5","DBM.LOGG_Y14"
"LOGISTIKK_GRP","DBM","T",,"4","DBM.LOGISTIKK_GRP"
"LOK_TEKST","DBM","T",,"8","DBM.LOK_TEKST"
"LOKAL_UTVALG","DBM","T",,"7","DBM.LOKAL_UTVALG"
"LOKASJON_BEH","DBM","T",,"8","DBM.LOKASJON_BEH"
"LOKASJON_DEF","DBM","T",,"7","DBM.LOKASJON_DEF"
"LOKASJON_STYR","DBM","T",,"10","DBM.LOKASJON_STYR"
"M_LEV_FAKT_KVITT","DBM","T",,"7","DBM.M_LEV_FAKT_KVITT"
"M_LEV_FAKT_LINJER","DBM","T",,"18","DBM.M_LEV_FAKT_LINJER"
"M_LEV_FAKTURA","DBM","T",,"15","DBM.M_LEV_FAKTURA"
"M_ORDRELINJER","DBM","T","SALGSORDRE LINJER TILLEGGSINFO MASKIN","15","DBM.M_ORDRELINJER"
"M_TRANSKODE","DBM","T",,"5","DBM.M_TRANSKODE"
"M3_ARTIKKELGR","DBM","T",,"7","DBM.M3_ARTIKKELGR"
"M3_BEHOLDGR","DBM","T",,"6","DBM.M3_BEHOLDGR"
"M3_CBANAC","DBM","T",,"62","DBM.M3_CBANAC"
"M3_CCUCON","DBM","T",,"38","DBM.M3_CCUCON"
"M3_CEMAIL","DBM","T",,"14","DBM.M3_CEMAIL"
"M3_CIDADR","DBM","T",,"30","DBM.M3_CIDADR"
"M3_CIDMAS","DBM","T",,"44","DBM.M3_CIDMAS"
"M3_CIDMAS_X","DBM","T",,"2","DBM.M3_CIDMAS_X"
"M3_CIDREF","DBM","T",,"15","DBM.M3_CIDREF"
"M3_CIDVEN","DBM","T",,"78","DBM.M3_CIDVEN"
"M3_CSYTAB","DBM","T",,"15","DBM.M3_CSYTAB"
"M3_CUGEX1","DBM","T",,"60","DBM.M3_CUGEX1"
"M3_ENHET_MITAUN","DBM","T",,"2","DBM.M3_ENHET_MITAUN"
"M3_FABRIKAT","DBM","T",,"2","DBM.M3_FABRIKAT"
"M3_FDDAGR","DBM","T",,"40","DBM.M3_FDDAGR"
"M3_FEIL_VARENR","DBM","T",,"1","DBM.M3_FEIL_VARENR"
"M3_FZLBAL","DBM","T",,"57","DBM.M3_FZLBAL"
"M3_HIERARKI3","DBM","T",,"2","DBM.M3_HIERARKI3"
"M3_KONV_ANSVSTED","DBM","T","KONV.TABELL ANSVARSSTED TIL M3","3","DBM.M3_KONV_ANSVSTED"
"M3_KONV_AVDNR","DBM","T","KONVERTERINGSTABELL AVDNR TIL M3","7","DBM.M3_KONV_AVDNR"
"M3_KONV_ENHET","DBM","T",,"2","DBM.M3_KONV_ENHET"
"M3_KONV_KONTO","DBM","T","KONV.TABELL KONTO TIL M3","4","DBM.M3_KONV_KONTO"
"M3_MAL_ARTIKKEL","DBM","T",,"2","DBM.M3_MAL_ARTIKKEL"
"M3_MALGR","DBM","T",,"16","DBM.M3_MALGR"
"M3_MANGLER_MAL","DBM","T",,"4","DBM.M3_MANGLER_MAL"
"M3_MANGLER_MUALUN","DBM","T",,"3","DBM.M3_MANGLER_MUALUN"
"M3_MCFMOD","DBM","T",,"26","DBM.M3_MCFMOD"
"M3_MILOIN","DBM","T",,"112","DBM.M3_MILOIN"
"M3_MILOMA","DBM","T",,"51","DBM.M3_MILOMA"
"M3_MILOMN","DBM","T",,"24","DBM.M3_MILOMN"
"M3_MILOSW","DBM","T",,"39","DBM.M3_MILOSW"
"M3_MITALT","DBM","T",,"24","DBM.M3_MITALT"
"M3_MITAUN","DBM","T",,"33","DBM.M3_MITAUN"
"M3_MITBAL","DBM","T",,"163","DBM.M3_MITBAL"
"M3_MITFAC","DBM","T",,"75","DBM.M3_MITFAC"
"M3_MITFACMINI","DBM","T",,"6","DBM.M3_MITFACMINI"
"M3_MITFACMINI_PR_3006","DBM","T",,"6","DBM.M3_MITFACMINI_PR_3006"
"M3_MITFACMINI_PR_30092015","DBM","T",,"6","DBM.M3_MITFACMINI_PR_30092015"
"M3_MITFACMINI_PR_3108","DBM","T",,"6","DBM.M3_MITFACMINI_PR_3108"
"M3_MITHAZ","DBM","T",,"9","DBM.M3_MITHAZ"
"M3_MITLOC","DBM","T",,"66","DBM.M3_MITLOC"
"M3_MITLOC_PR_3006","DBM","T",,"66","DBM.M3_MITLOC_PR_3006"
"M3_MITLOC_PR_30092015","DBM","T",,"66","DBM.M3_MITLOC_PR_30092015"
"M3_MITLOC_PR_3108","DBM","T",,"66","DBM.M3_MITLOC_PR_3108"
"M3_MITMAS","DBM","T",,"227","DBM.M3_MITMAS"
"M3_MITMASMINI_UTG","DBM","T",,"3","DBM.M3_MITMASMINI_UTG"
"M3_MITPAC","DBM","T",,"26","DBM.M3_MITPAC"
"M3_MITPOP","DBM","T",,"32","DBM.M3_MITPOP"
"M3_MITSTA","DBM","T",,"64","DBM.M3_MITSTA"
"M3_MITSTAMINI","DBM","T",,"6","DBM.M3_MITSTAMINI"
"M3_MITTRS","DBM","T",,"51","DBM.M3_MITTRS"
"M3_MITVEN","DBM","T",,"62","DBM.M3_MITVEN"
"M3_MODELLER","DBM","T",,"5","DBM.M3_MODELLER"
"M3_MPAGRH","DBM","T",,"79","DBM.M3_MPAGRH"
"M3_MPAGRL","DBM","T",,"62","DBM.M3_MPAGRL"
"M3_MPAGRL_GJEM","DBM","T",,"62","DBM.M3_MPAGRL_GJEM"
"M3_MPAGRP","DBM","T",,"30","DBM.M3_MPAGRP"
"M3_MPAGRX","DBM","T",,"16","DBM.M3_MPAGRX"
"M3_MPDHED","DBM","T",,"64","DBM.M3_MPDHED"
"M3_MPDMAT","DBM","T",,"71","DBM.M3_MPDMAT"
"M3_MROMIN","DBM","T",,"38","DBM.M3_MROMIN"
"M3_MSYTXH","DBM","T",,"16","DBM.M3_MSYTXH"
"M3_MSYTXL","DBM","T",,"8","DBM.M3_MSYTXL"
"M3_MTEINF","DBM","T",,"13","DBM.M3_MTEINF"
"M3_OASITN","DBM","T",,"12","DBM.M3_OASITN"
"M3_OCUSAD","DBM","T",,"57","DBM.M3_OCUSAD"
"M3_OCUSAS","DBM","T",,"12","DBM.M3_OCUSAS"
"M3_OCUSMA","DBM","T",,"244","DBM.M3_OCUSMA"
"M3_OGDMTX","DBM","T",,"29","DBM.M3_OGDMTX"
"M3_OPRBAS","DBM","T",,"30","DBM.M3_OPRBAS"
"M3_OPRICH","DBM","T",,"74","DBM.M3_OPRICH"
"M3_OSYTXH","DBM","T",,"16","DBM.M3_OSYTXH"
"M3_OSYTXL","DBM","T",,"8","DBM.M3_OSYTXL"
"M3_RABATTGR_KUNDE","DBM","T",,"7","DBM.M3_RABATTGR_KUNDE"
"M3_RABATTGR_VARE","DBM","T",,"6","DBM.M3_RABATTGR_VARE"
"M3_SAAFROE_RESEPT","DBM","T",,"2","DBM.M3_SAAFROE_RESEPT"
"M3_SPESIALVERKTOY","DBM","T",,"8","DBM.M3_SPESIALVERKTOY"
"M3_SSTAT_AVDNR","DBM","T",,"1","DBM.M3_SSTAT_AVDNR"
"M3_VARE","DBM","T",,"10","DBM.M3_VARE"
"M3_VARE_UTGAATT","DBM","T",,"1","DBM.M3_VARE_UTGAATT"
"M3_XNOCUS","DBM","T",,"22","DBM.M3_XNOCUS"
"M3_XNOSBA","DBM","T",,"26","DBM.M3_XNOSBA"
"M3_ZACHOL","DBM","T",,"13","DBM.M3_ZACHOL"
"M3_ZCRTCU","DBM","T",,"15","DBM.M3_ZCRTCU"
"M3_ZCUSAC","DBM","T",,"23","DBM.M3_ZCUSAC"
"M4_ART_KONTROLL","DBM","T",,"5","DBM.M4_ART_KONTROLL"
"M4_FEIL_LOGG","DBM","T",,"5","DBM.M4_FEIL_LOGG"
"M4_FILER","DBM","T",,"11","DBM.M4_FILER"
"M4_FILER_LOG","DBM","T",,"10","DBM.M4_FILER_LOG"
"M4_II_ARTIKKEL","DBM","T",,"29","DBM.M4_II_ARTIKKEL"
"M4_II_KAMPANJE","DBM","T",,"37","DBM.M4_II_KAMPANJE"
"M4_II_MITALT","DBM","T",,"11","DBM.M4_II_MITALT"
"M4_II_MITAUN","DBM","T",,"12","DBM.M4_II_MITAUN"
"M4_II_MITPOP","DBM","T",,"12","DBM.M4_II_MITPOP"
"M4_II_MITVEN","DBM","T",,"11","DBM.M4_II_MITVEN"
"M4_II_MT021","DBM","T",,"15","DBM.M4_II_MT021"
"M4_II_NYLEV","DBM","T",,"21","DBM.M4_II_NYLEV"
"M4_II_OASITN","DBM","T",,"11","DBM.M4_II_OASITN"
"M4_II_PRIS","DBM","T",,"28","DBM.M4_II_PRIS"
"M4_INNLESINGER","DBM","T",,"5","DBM.M4_INNLESINGER"
"M4_NYE_VARER","DBM","T",,"5","DBM.M4_NYE_VARER"
"M4_PGM_START","DBM","T",,"4","DBM.M4_PGM_START"
"M4_PRIS_PAA_VENT","DBM","T",,"11","DBM.M4_PRIS_PAA_VENT"
"M4_PROSJEKT","DBM","T",,"9","DBM.M4_PROSJEKT"
"M4_REKKEFOLGE","DBM","T",,"6","DBM.M4_REKKEFOLGE"
"M4_TEMP_TEST","DBM","T",,"7","DBM.M4_TEMP_TEST"
"M4_UNNTAK","DBM","T",,"3","DBM.M4_UNNTAK"
"MAILADRESSER_ANDRE","DBM","T","MAILADR. TIL PRODUSENTER SOM IKKE ER VÅRE KUNDER","6","DBM.MAILADRESSER_ANDRE"
"MAN_PROGNOSE","DBM","T",,"6","DBM.MAN_PROGNOSE"
"MARKEDSDATA","DBM","T",,"41","DBM.MARKEDSDATA"
"MARKEDSREG","DBM","T",,"36","DBM.MARKEDSREG"
"MAS_BESTHODE","DBM","T",,"53","DBM.MAS_BESTHODE"
"MAS_BESTLIN","DBM","T",,"49","DBM.MAS_BESTLIN"
"MAS_M_ORDRELINJER","DBM","T",,"11","DBM.MAS_M_ORDRELINJER"
"MAS_MEKANIKER","DBM","T",,"5","DBM.MAS_MEKANIKER"
"MAS_ORDRELINJER","DBM","T",,"49","DBM.MAS_ORDRELINJER"
"MAS_VAREAVD","DBM","T",,"13","DBM.MAS_VAREAVD"
"MAS_VERKSTEDHODE","DBM","T",,"26","DBM.MAS_VERKSTEDHODE"
"MAS_VERKSTEDTEKST","DBM","T",,"7","DBM.MAS_VERKSTEDTEKST"
"MASKIN_FINN_NO","DBM","T","Holder styr på hva vi har på finn.no","16","DBM.MASKIN_FINN_NO"
"MASKIN_GAR_VARSEL","DBM","T",,"2","DBM.MASKIN_GAR_VARSEL"
"MASKIN_LAGER_HIST","DBM","T","LAGERHISTORIKK FOR MASKINER P ENHETSNUMMER","11","DBM.MASKIN_LAGER_HIST"
"MASKIN_OKONOMI","DBM","T","MASKINKARTOTEKET - ØKONOMIDELEN","13","DBM.MASKIN_OKONOMI"
"MASKIN_SLETTET","DBM","T","MASKINKARTOTEK - HIST SLETTET","92","DBM.MASKIN_SLETTET"
"MASKIN_TEKST","DBM","T","MASKINKARTOTEKET - TEKSTDELEN","6","DBM.MASKIN_TEKST"
"MASKIN_VSTAT_HODE","DBM","T","MASKIN VERKSTEDSTATISTIKK HODE","11","DBM.MASKIN_VSTAT_HODE"
"MASKIN_VSTAT_LINJE","DBM","T","MASKIN VERKSTEDSTATISTIKK LINJE","14","DBM.MASKIN_VSTAT_LINJE"
"MASKINKARTOTEK","DBM","T","MASKINKARTOTEKET - GRUNNDELEN","91","DBM.MASKINKARTOTEK"
"MASKINKARTOTEK_NYTT","DBM","T","MASKINKARTOTEKET - GRUNNDELEN","83","DBM.MASKINKARTOTEK_NYTT"
"MASKINOMR_AVD","DBM","T",,"2","DBM.MASKINOMR_AVD"
"MASKINSALG","DBM","T","MASKINKARTOTEKET - SALGSDELEN","31","DBM.MASKINSALG"
"MASKINTILB_SPES","DBM","T","SPESIALVARER SOM SKAL SKILLES UT PÅ TILBUDSBREV","6","DBM.MASKINTILB_SPES"
"MASS_ORDRELINJER","DBM","T",,"49","DBM.MASS_ORDRELINJER"
"MAST_M_ORDRELINJER","DBM","T",,"11","DBM.MAST_M_ORDRELINJER"
"MAST_ORDRELINJER","DBM","T",,"49","DBM.MAST_ORDRELINJER"
"MAST_VAREAVD","DBM","T",,"13","DBM.MAST_VAREAVD"
"MAST_VERKSTEDHODE","DBM","T",,"26","DBM.MAST_VERKSTEDHODE"
"MAST_VERKSTEDTEKST","DBM","T",,"7","DBM.MAST_VERKSTEDTEKST"
"MASW_M_ORDRELINJER","DBM","T",,"11","DBM.MASW_M_ORDRELINJER"
"MASW_ORDRELINJER","DBM","T",,"49","DBM.MASW_ORDRELINJER"
"MEDLEMS_OVERGANGER","DBM","T","Kunder som har overdratt medlemskap til andre i løpet av året","4","DBM.MEDLEMS_OVERGANGER"
"MEK_TIDSREG","DBM","T",,"9","DBM.MEK_TIDSREG"
"MEK_TIDSREG_TRANS","DBM","T",,"16","DBM.MEK_TIDSREG_TRANS"
"MEKANIKER","DBM","T","MEKANIKERE OG SERVICEBILER","6","DBM.MEKANIKER"
"MENYER","DBM","T","MENYDEFINISJONER","3","DBM.MENYER"
"MERKETYPE","DBM","T","MERKE/TYPE","8","DBM.MERKETYPE"
"METAINFO_TYPE","DBM","T",,"5","DBM.METAINFO_TYPE"
"MF_SOA_LOG","DBM","T",,"10","DBM.MF_SOA_LOG"
"MFKVNRKONV","DBM","T",,"3","DBM.MFKVNRKONV"
"MFKVNRKONV_NF","DBM","T",,"3","DBM.MFKVNRKONV_NF"
"MFKVNRKONVX","DBM","T",,"3","DBM.MFKVNRKONVX"
"MH_ORDRELINJER","DBM","T",,"15","DBM.MH_ORDRELINJER"
"MID_KUNDER","DBM","T",,"1","DBM.MID_KUNDER"
"MILJOVEDERLAG","DBM","T","Avregningsgrunnlag for varer med miljøvederlag","6","DBM.MILJOVEDERLAG"
"MINIVARE","DBM","V",,"11","DBM.MINIVARE"
"MINSTEFRAKT","DBM","T","MINSTEFRAKT-SATSER","12","DBM.MINSTEFRAKT"
"MINUSFRAKT","DBM","T",,"3","DBM.MINUSFRAKT"
"MOTTAK","DBM","T","REGISTRERTE KORNPARTIER","42","DBM.MOTTAK"
"MOTTAK_ANALYSE","DBM","T","ANALYSER FRA KORNMOTTAK PÅ ALLE TYPER PARTIER","7","DBM.MOTTAK_ANALYSE"
"MOTTAK_AVREGN","DBM","V",,"43","DBM.MOTTAK_AVREGN"
"MOTTAK_DUBLETT","DBM","T","DUBLETTER KORNPARTI","42","DBM.MOTTAK_DUBLETT"
"MOTTAK_KOMMENTAR","DBM","T","KOMMENTAR MOTTAK KORNPARTIER","4","DBM.MOTTAK_KOMMENTAR"
"MOTTAK_TILLEGG","DBM","T","TILLEGGSOPPLYSNINGER FRA VEKTSYSTEM. INGEN RAD VED MANUELL REGISTRERING I KORNSYSTEM","21","DBM.MOTTAK_TILLEGG"
"MSINT_MASKINER","DBM","T",,"12","DBM.MSINT_MASKINER"
"MSINT_VSTAT","DBM","T",,"22","DBM.MSINT_VSTAT"
"MSINT_VSTAT_FDATO","DBM","T",,"2","DBM.MSINT_VSTAT_FDATO"
"MT055","DBM","T",,"5","DBM.MT055"
"MT108_FEIL","DBM","T",,"4","DBM.MT108_FEIL"
"MVA_SATSER","DBM","T",,"6","DBM.MVA_SATSER"
"NED_SKGJODSEL","DBM","T",,"6","DBM.NED_SKGJODSEL"
"NED_SKGJODSEL_221209","DBM","T",,"6","DBM.NED_SKGJODSEL_221209"
"NED_SKGJODSEL_H","DBM","T",,"6","DBM.NED_SKGJODSEL_H"
"NODETAB","DBM","T",,"3","DBM.NODETAB"
"NOTATER","DBM","T",,"5","DBM.NOTATER"
"NUMMER","DBM","T","TILDELING AV DIV. SERIENR.","9","DBM.NUMMER"
"NY_LEVERANDØR","DBM","T",,"44","DBM.NY_LEVERANDØR"
"NY_VAREGR","DBM","T",,"2","DBM.NY_VAREGR"
"NYE_PRODUSENTER","DBM","T","For å kunne få med nye produsenter insertes prodnr her","4","DBM.NYE_PRODUSENTER"
"OBEKR_SALGSBETINGELSE","DBM","T",,"2","DBM.OBEKR_SALGSBETINGELSE"
"OC_AVTALEGIRO","DBM","T",,"2","DBM.OC_AVTALEGIRO"
"OC_EFAKTURA","DBM","T",,"2","DBM.OC_EFAKTURA"
"OC_FRA_FK","DBM","T",,"11","DBM.OC_FRA_FK"
"OC_FRA_FK_PRT","DBM","T",,"5","DBM.OC_FRA_FK_PRT"
"OC_FRA_OC","DBM","T",,"11","DBM.OC_FRA_OC"
"OIN_HODE","DBM","T",,"35","DBM.OIN_HODE"
"OIN_LINJER","DBM","T",,"24","DBM.OIN_LINJER"
"OKL_WEB","DBM","T",,"18","DBM.OKL_WEB"
"OKL_WEB_2023","DBM","T",,"18","DBM.OKL_WEB_2023"
"OKL_WEB_2024","DBM","T",,"18","DBM.OKL_WEB_2024"
"OLAV_KORNPROD","DBM","T",,"5","DBM.OLAV_KORNPROD"
"OLAV_KORNPROD05","DBM","T",,"6","DBM.OLAV_KORNPROD05"
"OLAV_KORNPROD06","DBM","T",,"6","DBM.OLAV_KORNPROD06"
"OLAV_KORNPROD07","DBM","T",,"6","DBM.OLAV_KORNPROD07"
"OLAV_MARKREG","DBM","T",,"16","DBM.OLAV_MARKREG"
"OLD_KD_SAF_KASSE","DBM","T",,"5","DBM.OLD_KD_SAF_KASSE"
"OLIN_VAREADR","DBM","T","VAREADRESSE PÅ ORDRELINJE","7","DBM.OLIN_VAREADR"
"OLIN_VAREBEV","DBM","T",,"7","DBM.OLIN_VAREBEV"
"OPPD_TIDSPUNKT","DBM","T","OPPDATERINGSTIDSPKT, EKS. TIMESTATISTIKK","2","DBM.OPPD_TIDSPUNKT"
"OPPSTART","DBM","T",,"8","DBM.OPPSTART"
"OPPSTART_ORDRE_TIL_D365","DBM","T",,"5","DBM.OPPSTART_ORDRE_TIL_D365"
"OPT_PRISER","DBM","T",,"8","DBM.OPT_PRISER"
"OPT_PRISER_TEMP","DBM","T",,"9","DBM.OPT_PRISER_TEMP"
"OPT_TIL_SPIDER","DBM","T",,"36","DBM.OPT_TIL_SPIDER"
"OPTIMA_KAMPANJE","DBM","T",,"10","DBM.OPTIMA_KAMPANJE"
"OPTIMA_KAMPANJE_2023","DBM","T",,"10","DBM.OPTIMA_KAMPANJE_2023"
"OPTIMA_KAMPANJE_2024","DBM","T",,"10","DBM.OPTIMA_KAMPANJE_2024"
"OPTIMA_OBEKR","DBM","T",,"8","DBM.OPTIMA_OBEKR"
"OR_HANDLEKURV","DBM","T",,"6","DBM.OR_HANDLEKURV"
"OR_HANDLEKURV_ORDRE","DBM","T",,"9","DBM.OR_HANDLEKURV_ORDRE"
"OR_HANDLEKURV_VARE","DBM","T",,"18","DBM.OR_HANDLEKURV_VARE"
"OR_HANDLELISTE","DBM","T","Handlelister","6","DBM.OR_HANDLELISTE"
"OR_HANDLELISTE_VARE","DBM","T","Varelinjer i handlekurv","12","DBM.OR_HANDLELISTE_VARE"
"ORDRE_ANNULLER","DBM","T",,"5","DBM.ORDRE_ANNULLER"
"ORDRE_GENERATOR","DBM","T",,"7","DBM.ORDRE_GENERATOR"
"ORDRE_TIL_AVD","DBM","T",,"10","DBM.ORDRE_TIL_AVD"
"ORDRE_TIL_FABRIKK","DBM","T",,"36","DBM.ORDRE_TIL_FABRIKK"
"ORDRE_VARER_VENT","DBM","T",,"15","DBM.ORDRE_VARER_VENT"
"ORDRE_VENT_FAKTURA","DBM","T",,"5","DBM.ORDRE_VENT_FAKTURA"
"ORDREHODE","DBM","T",,"85","DBM.ORDREHODE"
"ORDREHODE_TILB","DBM","T",,"6","DBM.ORDREHODE_TILB"
"ORDREKLASSE_TILLEGG","DBM","T","Tillegg avhengig av ordreklasse","11","DBM.ORDREKLASSE_TILLEGG"
"ORDREKLASSER","DBM","T",,"22","DBM.ORDREKLASSER"
"ORDREKLASSER_2023","DBM","T",,"22","DBM.ORDREKLASSER_2023"
"ORDREKLASSER_2024","DBM","T",,"22","DBM.ORDREKLASSER_2024"
"ORDREKLASSETILLEGG","DBM","T","Tillegg avhengig av ordreklasse","19","DBM.ORDREKLASSETILLEGG"
"ORDRELINJER","DBM","T","SALGSORDRE LINJER","51","DBM.ORDRELINJER"
"ORDRELINJER_DEL","DBM","T",,"9","DBM.ORDRELINJER_DEL"
"ORDRELINJER_VEI","DBM","T",,"13","DBM.ORDRELINJER_VEI"
"ORDREMERKNAD","DBM","T","ORDREMERKNADER","8","DBM.ORDREMERKNAD"
"ORDRENR","DBM","T","SENTRAL DB, SISTE TILDELTE ORDRENR - INNKJØP OG SALG","7","DBM.ORDRENR"
"ORGNR_HOVEDNR","DBM","T","Tabell fra StatensLandbruksforvaltning kobling orgnr-hovednr","10","DBM.ORGNR_HOVEDNR"
"OSAKROR_HODE","DBM","T",,"86","DBM.OSAKROR_HODE"
