"File","FullPath","Extension","Risk","Disqualifiers","HitCount"
"RSVKOD1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKOD1.CBL",".CBL","HIGH","C3","15"
"RSVKOGE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKOGE.CBL",".CBL","HIGH","C3","9"
"RSVKOK2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKOK2.CBL",".CBL","HIGH","C3","7"
"RSVKOKF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKOKF.CBL",".CBL","HIGH","C3","11"
"RSVKOLO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKOLO.CBL",".CBL","HIGH","C3","13"
"RSVKONT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKONT.CBL",".CBL","HIGH","C3","25"
"RSVKOOP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKOOP.CBL",".CBL","HIGH","C3","14"
"RSVKORN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKORN.CBL",".CBL","HIGH","C3","29"
"RSVKOTY.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVKOTY.CBL",".CBL","HIGH","C3","11"
"RSVLINJ.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVLINJ.CBL",".CBL","HIGH","C3","33"
"RSVNRSE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVNRSE.CBL",".CBL","HIGH","C3","12"
"RSVPART.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVPART.CBL",".CBL","HIGH","C3","14"
"RSVRA01.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVRA01.CBL",".CBL","HIGH","C3","8"
"RSVRAAV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVRAAV.CBL",".CBL","HIGH","C3","13"
"RSVVE01.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE01.CBL",".CBL","HIGH","C3","18"
"RSVVE02.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE02.CBL",".CBL","HIGH","C3","16"
"RSVVE03.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE03.CBL",".CBL","HIGH","C3","15"
"RSVVE04.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE04.CBL",".CBL","HIGH","C3","13"
"RSVVE05.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE05.CBL",".CBL","HIGH","C3","21"
"RSVVE06.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE06.CBL",".CBL","HIGH","C3","16"
"RSVVE07.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE07.CBL",".CBL","HIGH","C3","15"
"RSVVE10.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE10.CBL",".CBL","HIGH","C3","14"
"RSVVE11.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE11.CBL",".CBL","HIGH","C3","19"
"RSVVE12.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE12.CBL",".CBL","HIGH","C3","23"
"RSVVE13.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE13.CBL",".CBL","HIGH","C3","12"
"RSVVE15.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE15.CBL",".CBL","HIGH","C3","24"
"RSVVE16.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE16.CBL",".CBL","HIGH","C3","8"
"RSVVE17.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE17.CBL",".CBL","HIGH","C3","15"
"RSVVE18.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE18.CBL",".CBL","HIGH","C3","8"
"RSVVE19.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE19.CBL",".CBL","HIGH","C3","7"
"RSVVE20.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE20.CBL",".CBL","HIGH","C3","10"
"RSVVE21.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE21.CBL",".CBL","HIGH","C3","15"
"RSVVE22.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE22.CBL",".CBL","HIGH","C3","12"
"RSVVE23.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVVE23.CBL",".CBL","HIGH","C3","8"
"RSVWEAR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVWEAR.CBL",".CBL","HIGH","C3","9"
"RSVWEAS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSVWEAS.CBL",".CBL","HIGH","C3","10"
"RSAAVR2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSAAVR2.CBL",".CBL","HIGH","C3","34"
"RSAAVRE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RSAAVRE.CBL",".CBL","HIGH","C3","87"
"RVHANLE.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVHANLE.cbl",".CBL","HIGH","C3","34"
"RVhbehk.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVhbehk.cbl",".CBL","HIGH","C3","14"
"rvhkoan.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\rvhkoan.cbl",".CBL","HIGH","C3","20"
"rvhslag.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\rvhslag.cbl",".CBL","HIGH","C3","15"
"RVhslagxx.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVhslagxx.cbl",".CBL","HIGH","C3","15"
"RVHVASS.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVHVASS.cbl",".CBL","HIGH","C3","13"
"RVVANLE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVVANLE.CBL",".CBL","HIGH","C3","12"
"RVVBEHK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVVBEHK.CBL",".CBL","HIGH","C3","9"
"RVVKOAN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVVKOAN.CBL",".CBL","HIGH","C3","9"
"RVVSLAG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVVSLAG.CBL",".CBL","HIGH","C3","8"
"RVVSLAGXX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVVSLAGXX.CBL",".CBL","HIGH","C3","9"
"RVVVASS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\RVVVASS.CBL",".CBL","HIGH","C3","9"
"SFAFAKT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFAFAKT.CBL",".CBL","MEDIUM","B-FILEIO","2"
"SFAFEIL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFAFEIL.CBL",".CBL","HIGH","C3","14"
"SFAKOST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFAKOST.CBL",".CBL","HIGH","C3","7"
"SFAMASRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFAMASRH.CBL",".CBL","HIGH","C3","22"
"SFANETS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFANETS.CBL",".CBL","HIGH","C3","5"
"SFAPARM.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFAPARM.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"SFASTRI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFASTRI.CBL",".CBL","HIGH","C3,B-FILEIO","11"
"SFBBBS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBBBS.CBL",".CBL","HIGH","B-FILEIO,C3","33"
"SFBDAGFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBDAGFA.CBL",".CBL","HIGH","B-FILEIO,C3","38"
"SFBDKON.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBDKON.CBL",".CBL","HIGH","B-FILEIO,C3","19"
"SFBEDTE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBEDTE.CBL",".CBL","HIGH","C3,B-FILEIO","17"
"SFBFAKTN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBFAKTN.CBL",".CBL","HIGH","B-FILEIO,C3","65"
"SFBFEIL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBFEIL.CBL",".CBL","HIGH","C3","9"
"SFBGEBYR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBGEBYR.CBL",".CBL","HIGH","C3,B-FILEIO","21"
"SFBGEBYX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBGEBYX.CBL",".CBL","HIGH","C3,B-FILEIO","21"
"SFBHIRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBHIRH.CBL",".CBL","HIGH","C3,B-FILEIO","40"
"SFBHISRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBHISRH.CBL",".CBL","HIGH","C3,B-FILEIO","42"
"SFBHIST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBHIST.CBL",".CBL","HIGH","C3,B-FILEIO","40"
"SFBKONRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBKONRH.CBL",".CBL","HIGH","C3,B-FILEIO","39"
"SFBKONTR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBKONTR.CBL",".CBL","HIGH","C3,B-FILEIO","40"
"SFBKONTX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBKONTX.CBL",".CBL","HIGH","C3,B-FILEIO","39"
"SFBMASK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBMASK.CBL",".CBL","HIGH","C3","22"
"SFBNETS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBNETS.CBL",".CBL","HIGH","C3","9"
"SFBPARM.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPARM.CBL",".CBL","HIGH","C3","9"
"SFBPLUKB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPLUKB.CBL",".CBL","HIGH","C3,B-FILEIO","53"
"SFBPLUKK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPLUKK.CBL",".CBL","HIGH","C3,B-FILEIO","34"
"SFBPLUKO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPLUKO.CBL",".CBL","HIGH","C3,B-FILEIO","52"
"SFBPLUKX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPLUKX.CBL",".CBL","HIGH","C3,B-FILEIO","53"
"SFBPLURH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPLURH.CBL",".CBL","HIGH","C3,B-FILEIO","53"
"SFBPLUXB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPLUXB.CBL",".CBL","HIGH","C3,B-FILEIO","52"
"SFBPLUXO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBPLUXO.CBL",".CBL","HIGH","C3,B-FILEIO","53"
"SFBRH2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBRH2.CBL",".CBL","HIGH","C3,B-FILEIO","53"
"SFBSAMLN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBSAMLN.CBL",".CBL","HIGH","B-FILEIO,C3","63"
"SFBSAMLT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBSAMLT.CBL",".CBL","HIGH","B-FILEIO,C3","64"
"SFBSAMRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBSAMRH.CBL",".CBL","HIGH","B-FILEIO,C3","63"
"SFBSJEKK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBSJEKK.CBL",".CBL","HIGH","C3,B-FILEIO","10"
"SFBSLETT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBSLETT.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"SFBSTRI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFBSTRI.CBL",".CBL","HIGH","C3","3"
"SFFFAKT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFFFAKT.CBL",".CBL","HIGH","C3","48"
"SFHAVIK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFHAVIK.CBL",".CBL","HIGH","C3","22"
"SFHFASO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFHFASO.CBL",".CBL","HIGH","C3","16"
"sfhjour.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\sfhjour.cbl",".CBL","HIGH","C3,B-FILEIO","17"
"SFHKID.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFHKID.CBL",".CBL","HIGH","C3","19"
"SFQDAGFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFQDAGFA.CBL",".CBL","HIGH","B-FILEIO,C3","38"
"SFQFAKTN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFQFAKTN.CBL",".CBL","HIGH","B-FILEIO,C3","64"
"SFQHIST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFQHIST.CBL",".CBL","HIGH","C3,B-FILEIO","35"
"SFQKONTR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFQKONTR.CBL",".CBL","HIGH","C3,B-FILEIO","39"
"SFQPLUKB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFQPLUKB.CBL",".CBL","HIGH","C3,B-FILEIO","52"
"SFQSAMLN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFQSAMLN.CBL",".CBL","HIGH","B-FILEIO,C3","63"
"SFVFASO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SFVFASO.CBL",".CBL","HIGH","C3","19"
"SME2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SME2.CBL",".CBL","LOW","NONE","0"
"SMEBROWSER.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMEBROWSER.CBL",".CBL","LOW","NONE","0"
"SMECOB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMECOB.CBL",".CBL","HIGH","C3","7"
"SMEGRID.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMEGRID.CBL",".CBL","LOW","NONE","0"
"SMERUNG98.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMERUNG98.CBL",".CBL","LOW","NONE","0"
"SMETESTDS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMETESTDS.CBL",".CBL","LOW","NONE","0"
"SMETIKX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMETIKX.CBL",".CBL","HIGH","C3","7"
"SMETST1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMETST1.CBL",".CBL","HIGH","C3,B-FILEIO","13"
"SMEX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SMEX.CBL",".CBL","LOW","NONE","0"
"STARTAPP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\STARTAPP.CBL",".CBL","LOW","NONE","0"
"STEINAR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\STEINAR.CBL",".CBL","LOW","NONE","0"
"SVINY.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SVINY.CBL",".CBL","LOW","NONE","0"
"SVINYVDI.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SVINYVDI.cbl",".CBL","LOW","NONE","0"
"SVIXX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\SVIXX.CBL",".CBL","LOW","NONE","0"
"TABTIDEN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TABTIDEN.CBL",".CBL","HIGH","C3","11"
"TESTCOM1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TESTCOM1.CBL",".CBL","HIGH","B-FILEIO,C3","23"
"TESTCOM3.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TESTCOM3.CBL",".CBL","HIGH","B-FILEIO,C3","22"
"TESTDIR2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TESTDIR2.CBL",".CBL","LOW","NONE","0"
"TESTPAYD.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TESTPAYD.CBL",".CBL","LOW","NONE","0"
"TESTPGM.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TESTPGM.CBL",".CBL","HIGH","B-FILEIO,C3","108"
"TILTREKN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TILTREKN.CBL",".CBL","HIGH","C3","13"
"TMA001M.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMA001M.CBL",".CBL","HIGH","C3","21"
"TMA002M.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMA002M.CBL",".CBL","HIGH","C3","14"
"TMAVARSF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMAVARSF.CBL",".CBL","MEDIUM","B-FILEIO","2"
"TMB001A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB001A.CBL",".CBL","HIGH","B-FILEIO,C3","33"
"TMB001B.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB001B.CBL",".CBL","HIGH","C3,B-FILEIO","62"
"TMB001C.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB001C.CBL",".CBL","HIGH","C3,B-FILEIO","45"
"tmb001e_old.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmb001e_old.cbl",".CBL","HIGH","C3,B-FILEIO","92"
"TMB001E.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB001E.CBL",".CBL","HIGH","C3,B-FILEIO","94"
"TMB001H.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB001H.CBL",".CBL","HIGH","C3,B-FILEIO","40"
"TMB001I.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB001I.CBL",".CBL","HIGH","C3,B-FILEIO","55"
"TMB001J.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB001J.CBL",".CBL","HIGH","C3,B-FILEIO","32"
"TMB007A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB007A.CBL",".CBL","HIGH","B-FILEIO,C3","22"
"TMB007B.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB007B.CBL",".CBL","HIGH","C3,B-FILEIO","25"
"TMB012A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB012A.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"TMB012ANEW.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB012ANEW.CBL",".CBL","HIGH","C3,B-FILEIO","20"
"TMB101A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB101A.CBL",".CBL","HIGH","C3,B-FILEIO","25"
"tmb101b_old.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmb101b_old.cbl",".CBL","HIGH","C3,B-FILEIO","137"
"TMB101B.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB101B.CBL",".CBL","HIGH","C3,B-FILEIO","150"
"TMB104A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB104A.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"TMB104B.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB104B.CBL",".CBL","HIGH","C3,B-FILEIO","144"
"TMB105A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB105A.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"TMB105B.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB105B.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"TMB106A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB106A.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"TMB106B.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB106B.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"TMB110A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB110A.CBL",".CBL","HIGH","C3,B-FILEIO","22"
"TMB110B.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB110B.CBL",".CBL","HIGH","C3,B-FILEIO","25"
"TMB2500.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMB2500.CBL",".CBL","HIGH","C3,B-FILEIO","21"
"TMBAVIK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBAVIK.CBL",".CBL","HIGH","C3,B-FILEIO","21"
"tmbb09a_old.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmbb09a_old.cbl",".CBL","HIGH","C3,B-FILEIO","30"
"tmbb09a_old2.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmbb09a_old2.cbl",".CBL","HIGH","C3,B-FILEIO","32"
"TMBB09A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBB09A.CBL",".CBL","HIGH","C3,B-FILEIO","29"
"TMBFIL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBFIL.CBL",".CBL","HIGH","C3,B-FILEIO","61"
"TMBRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBRH.CBL",".CBL","HIGH","C3,B-FILEIO","61"
"TMBRH1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBRH1.CBL",".CBL","HIGH","C3,B-FILEIO","134"
"TMBSLETT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBSLETT.CBL",".CBL","HIGH","C3,B-FILEIO","105"
"TMBTEST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBTEST.CBL",".CBL","HIGH","C3","45"
"TMBTMP1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBTMP1.CBL",".CBL","HIGH","C3,B-FILEIO","19"
"TMBVARS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBVARS.CBL",".CBL","HIGH","C3","13"
"TMBVARSF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBVARSF.CBL",".CBL","HIGH","C3","9"
"TMBVARSL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMBVARSL.CBL",".CBL","HIGH","C3,B-FILEIO","15"
"TMF001A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMF001A.CBL",".CBL","HIGH","B-FILEIO,C3","83"
"TMF001C.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMF001C.CBL",".CBL","HIGH","C3","28"
"TMF001D.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMF001D.CBL",".CBL","HIGH","C3","32"
"TMF001M.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMF001M.CBL",".CBL","HIGH","C3","142"
"tmh001a.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmh001a.cbl",".CBL","HIGH","C3","6"
"tmh001b.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmh001b.cbl",".CBL","HIGH","C3","59"
"tmh001c.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmh001c.cbl",".CBL","HIGH","C3","6"
"tmh001d.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmh001d.cbl",".CBL","HIGH","C3","6"
"TMH001M.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMH001M.cbl",".CBL","HIGH","C3","6"
"tmh002b.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmh002b.cbl",".CBL","HIGH","C3","21"
"tmh002m_old.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\tmh002m_old.cbl",".CBL","HIGH","C3","32"
"TMHVARS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMHVARS.CBL",".CBL","HIGH","C3","14"
"TMV001A.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\TMV001A.CBL",".CBL","HIGH","C3","20"
